,id_cmd,id_nett,id_utilisateur,type,note,avis,statut,date,heure,frais,type_nettoyage,type_canapé,type_matelas,niveau_salete,ville,nettoyage_externe,nettoyage_interne,mois
229,38361,288977,97709,matelas,-1,N/A,en cours,2023-03-15,9:59,55,sec,Aucun,grand,moyen,Rueil-Malmaison,FALSE,FALSE,2023-03
230,38960,514459,460038,matelas,-1,N/A,en cours,2023-12-12,8:10,30,sec,Aucun,petit,léger,Reims,FALSE,FALSE,2023-12
231,41317,539844,791787,matelas,-1,N/A,en cours,2023-08-14,9:53,35,sec,Aucun,petit,moyen,Saint-Avold,FALSE,FALSE,2023-08
232,10795,19731,58061,matelas,-1,N/A,en cours,2023-06-23,8:30,70,à l'eau,Aucun,grand,élevé,Aix-en-Provence,FALSE,FALSE,2023-06
233,68453,102579,442038,matelas,-1,N/A,en cours,2023-05-04,14:15,70,à l'eau,Aucun,grand,élevé,Clermont-Ferrand,FALSE,FALSE,2023-05
234,89562,917301,875243,matelas,-1,N/A,en cours,2023-05-15,20:10,45,à l'eau,Aucun,petit,moyen,Saint-Avold,FALSE,FALSE,2023-05
235,93295,191748,785789,matelas,-1,N/A,en cours,2023-12-24,21:01,55,sec,Aucun,grand,moyen,Saint-Avold,FALSE,FALSE,2023-12
236,99471,202781,278428,matelas,-1,N/A,en cours,2023-01-06,6:34,45,sec,Aucun,moyen,moyen,Saint-Avold,FALSE,FALSE,2023-01
237,50732,195630,262036,matelas,-1,N/A,en cours,2023-08-18,14:10,50,sec,Aucun,moyen,élevé,Saint-Avertin,FALSE,FALSE,2023-08
238,16462,978670,278895,matelas,-1,N/A,en cours,2023-06-16,23:21,50,sec,Aucun,grand,léger,Annecy,FALSE,FALSE,2023-06
239,64275,878827,588605,matelas,-1,N/A,en cours,2023-01-15,15:45,30,sec,Aucun,petit,léger,Caen,FALSE,FALSE,2023-01
240,88645,539844,262777,matelas,-1,N/A,en cours,2023-05-02,2:59,65,à l'eau,Aucun,grand,moyen,Orange,FALSE,FALSE,2023-05
241,68867,418578,52353,matelas,-1,N/A,en cours,2023-09-07,13:55,30,sec,Aucun,petit,léger,Saint-Avold,FALSE,FALSE,2023-09
242,61838,984310,966046,matelas,-1,N/A,en cours,2023-12-27,8:39,70,à l'eau,Aucun,grand,élevé,Riom,FALSE,FALSE,2023-12
464,45240,84198,448710,canapé,-1,N/A,annulée,2023-07-16,1:56,40,sec,moyen,Aucun,léger,Metz,FALSE,FALSE,2023-07
465,86323,938056,819996,canapé,-1,N/A,annulée,2023-07-27,7:03,45,à l'eau,petit,Aucun,moyen,Rivesaltes,FALSE,FALSE,2023-07
466,35053,96830,670412,canapé,-1,N/A,annulée,2023-03-28,22:20,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-03
467,13160,385598,872407,canapé,-1,N/A,annulée,2023-01-10,5:50,50,sec,moyen,Aucun,élevé,Perpignan,FALSE,FALSE,2023-01
468,74253,954372,95550,canapé,-1,N/A,annulée,2023-02-24,18:30,60,à l'eau,moyen,Aucun,élevé,Rivesaltes,FALSE,FALSE,2023-02
469,81864,514459,644900,canapé,-1,N/A,annulée,2023-11-11,22:42,35,sec,petit,Aucun,moyen,Strasbourg,FALSE,FALSE,2023-11
470,23942,514377,664515,canapé,-1,N/A,annulée,2023-02-01,14:38,60,à l'eau,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-02
471,80744,468203,402400,canapé,-1,N/A,annulée,2023-10-26,12:52,40,à l'eau,petit,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-10
472,75015,869397,434565,canapé,-1,N/A,annulée,2023-07-26,23:06,40,à l'eau,petit,Aucun,léger,Rueil-Malmaison,FALSE,FALSE,2023-07
473,40768,385598,970856,canapé,-1,N/A,annulée,2023-03-01,12:23,60,à l'eau,moyen,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-03
474,62925,385598,491024,canapé,-1,N/A,annulée,2023-11-07,21:01,55,sec,grand,Aucun,moyen,67000 Strasbourg,FALSE,FALSE,2023-11
475,20504,432531,16136,canapé,-1,N/A,annulée,2023-05-12,14:19,45,à l'eau,petit,Aucun,moyen,Roanne,FALSE,FALSE,2023-05
476,91051,102579,333331,canapé,-1,N/A,annulée,2023-08-04,0:29,55,sec,grand,Aucun,moyen,Prades,FALSE,FALSE,2023-08
477,94292,892155,339169,canapé,-1,N/A,annulée,2023-12-23,14:42,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-12
478,66066,640435,908437,canapé,-1,N/A,annulée,2023-07-25,2:53,55,sec,grand,Aucun,moyen,Rixheim,FALSE,FALSE,2023-07
479,87829,432531,697881,canapé,-1,N/A,annulée,2023-08-02,18:48,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-08
480,16658,102579,210070,canapé,-1,N/A,annulée,2023-09-14,14:28,50,à l'eau,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-09
481,76355,555353,374387,canapé,-1,N/A,annulée,2023-03-04,13:27,50,sec,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-03
482,44212,385598,617870,canapé,-1,N/A,annulée,2023-05-08,10:58,40,sec,moyen,Aucun,léger,Caen,FALSE,FALSE,2023-05
483,46055,468203,425849,canapé,-1,N/A,annulée,2023-09-16,22:25,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-09
484,41300,708501,170732,canapé,-1,N/A,annulée,2023-09-21,2:15,40,à l'eau,petit,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-09
485,89211,358687,870388,canapé,-1,N/A,annulée,2023-06-01,20:41,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-06
486,28137,514377,491024,canapé,-1,N/A,annulée,2023-09-24,6:03,50,à l'eau,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-09
487,89115,883566,329259,canapé,-1,N/A,annulée,2023-11-26,21:16,70,à l'eau,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-11
488,42221,525496,527850,canapé,-1,N/A,annulée,2023-04-05,13:05,65,à l'eau,grand,Aucun,moyen,54000 Nancy,FALSE,FALSE,2023-04
489,33753,324729,793880,canapé,-1,N/A,annulée,2023-10-06,17:40,45,à l'eau,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-10
490,67136,852567,232058,canapé,-1,N/A,annulée,2023-02-04,4:11,50,à l'eau,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-02
491,58900,280097,308884,canapé,-1,N/A,annulée,2023-02-26,15:28,50,sec,grand,Aucun,léger,Caen,FALSE,FALSE,2023-02
492,56999,96830,370133,canapé,-1,N/A,annulée,2023-01-27,1:36,50,sec,grand,Aucun,léger,67000 Strasbourg,FALSE,FALSE,2023-01
493,82577,288977,87620,canapé,-1,N/A,annulée,2023-10-13,5:25,65,à l'eau,grand,Aucun,moyen,Rumilly,FALSE,FALSE,2023-10
494,91578,809513,96808,canapé,-1,N/A,annulée,2023-08-25,7:51,45,à l'eau,petit,Aucun,moyen,Riom,FALSE,FALSE,2023-08
495,57939,385598,548863,canapé,-1,N/A,annulée,2023-09-19,20:43,40,sec,moyen,Aucun,léger,Meaux,FALSE,FALSE,2023-09
496,21372,288977,708344,canapé,-1,N/A,annulée,2023-08-10,22:43,60,sec,grand,Aucun,élevé,Roanne,FALSE,FALSE,2023-08
497,22926,978670,347433,canapé,-1,N/A,annulée,2023-10-08,16:18,35,sec,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-10
498,21425,863961,226862,canapé,-1,N/A,annulée,2023-12-20,0:11,50,sec,moyen,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-12
499,64857,195630,228491,canapé,-1,N/A,annulée,2023-10-07,14:22,45,sec,moyen,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-10
500,66458,324729,616123,canapé,-1,N/A,annulée,2023-08-06,19:16,40,sec,moyen,Aucun,léger,Aix-en-Provence,FALSE,FALSE,2023-08
501,10512,892155,584814,canapé,-1,N/A,annulée,2023-08-14,22:18,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-08
502,93635,211817,676974,canapé,-1,N/A,annulée,2023-12-19,10:09,55,sec,grand,Aucun,moyen,44000 Nantes,FALSE,FALSE,2023-12
503,77921,432531,16136,canapé,-1,N/A,annulée,2023-12-10,21:16,40,sec,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-12
504,16114,984310,475837,canapé,-1,N/A,annulée,2023-12-01,10:37,70,à l'eau,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-12
505,71898,28350,432525,canapé,-1,N/A,annulée,2023-01-10,22:09,70,à l'eau,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-01
506,51071,739346,879281,canapé,-1,N/A,annulée,2023-12-18,23:44,60,à l'eau,grand,Aucun,léger,Perpignan,FALSE,FALSE,2023-12
507,44466,640435,793494,canapé,-1,N/A,annulée,2023-06-15,1:31,60,à l'eau,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-06
508,17328,651167,718844,canapé,-1,N/A,en cours,2023-08-23,23:42,30,sec,petit,Aucun,léger,Saint-Avertin,FALSE,FALSE,2023-08
509,51805,878827,691078,canapé,-1,N/A,en cours,2023-12-15,10:13,40,sec,petit,Aucun,élevé,Pontivy,FALSE,FALSE,2023-12
510,18374,398472,997472,canapé,-1,N/A,en cours,2023-10-31,21:18,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-10
511,25879,831886,592134,canapé,-1,N/A,en cours,2023-10-02,6:28,50,sec,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-10
512,21869,79823,97036,canapé,-1,N/A,en cours,2023-11-24,23:27,60,à l'eau,moyen,Aucun,élevé,La Baule-Escoublac,FALSE,FALSE,2023-11
513,83158,358687,927767,canapé,-1,N/A,en cours,2023-07-15,23:11,50,sec,moyen,Aucun,élevé,Laon,FALSE,FALSE,2023-07
514,93881,79823,467798,canapé,-1,N/A,en cours,2023-12-30,23:57,30,sec,petit,Aucun,léger,Pau,FALSE,FALSE,2023-12
515,11965,591563,680527,canapé,-1,N/A,en cours,2023-09-05,4:19,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-09
516,30860,84198,101497,canapé,-1,N/A,en cours,2023-08-12,22:14,50,à l'eau,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-08
517,54431,946842,243875,canapé,-1,N/A,en cours,2023-03-01,9:09,50,à l'eau,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-03
518,74100,945710,394979,canapé,-1,N/A,en cours,2023-04-28,2:37,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-04
519,69304,468203,987883,canapé,-1,N/A,en cours,2023-10-27,1:37,40,sec,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-10
520,41174,954372,993160,canapé,-1,N/A,en cours,2023-07-30,11:35,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-07
521,61754,878827,574840,canapé,-1,N/A,en cours,2023-01-22,14:33,50,à l'eau,petit,Aucun,élevé,Périgueux,FALSE,FALSE,2023-01
522,23746,836026,379339,canapé,-1,N/A,en cours,2023-05-01,14:13,50,sec,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-05
523,88732,195630,106117,canapé,-1,N/A,en cours,2023-02-04,16:09,30,sec,petit,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-02
524,22559,946842,210530,canapé,-1,N/A,en cours,2023-05-04,3:23,40,sec,moyen,Aucun,léger,Rumilly,FALSE,FALSE,2023-05
525,40769,385598,473720,canapé,-1,N/A,en cours,2023-04-11,10:16,50,à l'eau,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-04
526,31519,836026,742320,canapé,-1,N/A,en cours,2023-12-10,17:18,40,sec,moyen,Aucun,léger,Pontivy,FALSE,FALSE,2023-12
527,89076,21533,170068,canapé,-1,N/A,en cours,2023-02-07,7:29,35,sec,petit,Aucun,moyen,Chambéry,FALSE,FALSE,2023-02
528,12855,727790,989770,canapé,-1,N/A,en cours,2023-02-19,8:28,50,à l'eau,moyen,Aucun,léger,Meaux,FALSE,FALSE,2023-02
529,88352,80996,637090,canapé,-1,N/A,en cours,2023-09-14,23:31,45,sec,moyen,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-09
530,94055,727790,239605,canapé,-1,N/A,en cours,2023-09-10,14:24,45,sec,moyen,Aucun,moyen,Rodez,FALSE,FALSE,2023-09
531,16968,748834,94040,canapé,-1,N/A,en cours,2023-08-28,13:10,60,sec,grand,Aucun,élevé,Riom,FALSE,FALSE,2023-08
532,94689,984310,910014,canapé,-1,N/A,en cours,2023-05-11,12:51,55,à l'eau,moyen,Aucun,moyen,Metz,FALSE,FALSE,2023-05
533,77945,727790,870388,canapé,-1,N/A,en cours,2023-06-25,11:29,50,sec,grand,Aucun,léger,44000 Nantes,FALSE,FALSE,2023-06
534,14706,468203,916621,canapé,-1,N/A,en cours,2023-05-31,20:43,45,à l'eau,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-05
535,20091,549823,133266,canapé,-1,N/A,en cours,2023-05-08,21:40,45,à l'eau,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-05
536,70441,946842,425849,canapé,-1,N/A,en cours,2023-07-08,12:25,45,sec,moyen,Aucun,moyen,Lorient,FALSE,FALSE,2023-07
537,98763,432531,303762,canapé,-1,N/A,en cours,2023-11-02,1:58,60,à l'eau,moyen,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-11
538,73911,818091,473720,canapé,-1,N/A,en cours,2023-02-22,10:44,60,à l'eau,moyen,Aucun,élevé,Pontarlier,FALSE,FALSE,2023-02
539,81910,476819,997821,canapé,-1,N/A,en cours,2023-09-08,23:20,55,à l'eau,moyen,Aucun,moyen,Bordeaux,FALSE,FALSE,2023-09
540,28648,96830,395120,canapé,-1,N/A,en cours,2023-08-07,9:12,70,à l'eau,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-08
541,37275,195630,449666,canapé,-1,N/A,en cours,2023-02-26,22:35,40,sec,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-02
542,35688,962374,250969,canapé,-1,N/A,en cours,2023-02-20,7:08,50,sec,grand,Aucun,léger,75002 Paris,FALSE,FALSE,2023-02
543,57335,676651,971812,canapé,-1,N/A,en cours,2023-12-13,1:54,30,sec,petit,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-12
544,37136,962374,257276,canapé,-1,N/A,en cours,2023-10-01,20:27,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-10
545,80445,878827,716727,canapé,-1,N/A,en cours,2023-03-31,3:36,50,à l'eau,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-03
546,74047,468203,521208,canapé,-1,N/A,en cours,2023-04-11,10:19,60,à l'eau,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-04
547,14583,984310,568105,canapé,-1,N/A,en cours,2023-02-26,13:05,50,à l'eau,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-02
548,25391,28350,910097,canapé,-1,N/A,en cours,2023-12-27,22:25,60,à l'eau,grand,Aucun,léger,Rivesaltes,FALSE,FALSE,2023-12
549,81413,324729,351394,canapé,-1,N/A,en cours,2023-08-30,19:23,60,à l'eau,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-08
550,58044,494684,698053,canapé,-1,N/A,en cours,2023-11-21,21:02,50,à l'eau,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-11
551,90478,748834,194530,canapé,-1,N/A,en cours,2023-05-30,5:04,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-05
552,18887,96830,153115,canapé,-1,N/A,en cours,2023-08-20,0:02,45,à l'eau,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-08
553,40318,280097,193079,canapé,-1,N/A,en cours,2023-07-08,17:48,60,à l'eau,moyen,Aucun,élevé,Dieppe,FALSE,FALSE,2023-07
554,41373,80996,103728,canapé,-1,N/A,en cours,2023-01-20,19:37,45,sec,moyen,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-01
555,43701,331284,72897,canapé,-1,N/A,en cours,2023-09-28,0:04,50,à l'eau,petit,Aucun,élevé,Chambéry,FALSE,FALSE,2023-09
556,87389,831886,871325,canapé,-1,N/A,en cours,2023-09-22,18:02,40,sec,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-09
557,84961,324729,589216,canapé,-1,N/A,en cours,2023-09-24,1:11,50,sec,grand,Aucun,léger,Strasbourg,FALSE,FALSE,2023-09
558,94194,945710,669305,canapé,-1,N/A,en cours,2023-04-15,9:42,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-04
559,54745,887300,40738,canapé,-1,N/A,en cours,2023-06-16,15:37,30,sec,petit,Aucun,léger,Rivesaltes,FALSE,FALSE,2023-06
560,34816,70861,67750,canapé,-1,N/A,en cours,2023-11-08,0:56,60,à l'eau,grand,Aucun,léger,Meaux,FALSE,FALSE,2023-11
561,19370,954372,373321,canapé,-1,N/A,en cours,2023-11-09,20:23,55,sec,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-11
562,19970,541545,420188,canapé,-1,N/A,en cours,2023-09-02,22:59,35,sec,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-09
563,72783,237937,894591,canapé,-1,N/A,en cours,2023-02-28,15:07,40,à l'eau,petit,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-02
564,13452,385598,19246,canapé,-1,N/A,en cours,2023-06-27,4:30,50,sec,grand,Aucun,léger,La Baule-Escoublac,FALSE,FALSE,2023-06
565,15439,67747,822513,canapé,-1,N/A,en cours,2023-10-20,12:40,55,sec,grand,Aucun,moyen,Charleville-Mézières,FALSE,FALSE,2023-10
566,88401,869397,377166,canapé,-1,N/A,en cours,2023-09-05,3:42,35,sec,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-09
567,65056,892155,311482,canapé,-1,N/A,en cours,2023-12-22,21:57,55,à l'eau,moyen,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-12
568,10706,195630,518680,canapé,-1,N/A,en cours,2023-04-09,0:32,70,à l'eau,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-04
569,35410,739346,965767,canapé,-1,N/A,en cours,2023-02-24,12:41,55,à l'eau,moyen,Aucun,moyen,Bordeaux,FALSE,FALSE,2023-02
570,18215,84198,533414,canapé,-1,N/A,en cours,2023-03-01,2:13,45,à l'eau,petit,Aucun,moyen,Besançon,FALSE,FALSE,2023-03
571,72001,878827,969024,canapé,-1,N/A,en cours,2023-03-18,16:54,40,sec,petit,Aucun,élevé,Romans-sur-Isère,FALSE,FALSE,2023-03
572,18510,191748,407246,canapé,-1,N/A,en cours,2023-03-26,1:21,55,sec,grand,Aucun,moyen,Fort-de-France,FALSE,FALSE,2023-03
573,29453,324729,888145,canapé,-1,N/A,en cours,2023-11-24,21:49,70,à l'eau,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-11
574,61315,869397,896094,canapé,-1,N/A,en cours,2023-12-04,7:23,30,sec,petit,Aucun,léger,Rueil-Malmaison,FALSE,FALSE,2023-12
575,24280,432531,187572,canapé,-1,N/A,en cours,2023-12-01,23:41,50,à l'eau,petit,Aucun,élevé,Besançon,FALSE,FALSE,2023-12
576,63253,62862,764814,canapé,-1,N/A,en cours,2023-10-10,2:23,65,à l'eau,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-10
577,20775,739346,543350,canapé,-1,N/A,en cours,2023-07-10,7:04,65,à l'eau,grand,Aucun,moyen,Rodez,FALSE,FALSE,2023-07
578,89119,967042,501662,canapé,-1,N/A,en cours,2023-07-02,18:31,60,à l'eau,moyen,Aucun,élevé,Périgueux,FALSE,FALSE,2023-07
579,11131,863961,176547,canapé,-1,N/A,en cours,2023-02-20,14:00,55,sec,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-02
580,66622,818091,103850,canapé,-1,N/A,en cours,2023-05-23,21:27,35,sec,petit,Aucun,moyen,44000 Nantes,FALSE,FALSE,2023-05
581,14189,869397,7896,canapé,-1,N/A,en cours,2023-03-24,15:57,40,sec,petit,Aucun,élevé,Saint-Étienne,FALSE,FALSE,2023-03
582,22178,432531,152333,canapé,-1,N/A,en cours,2023-06-21,19:07,55,sec,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-06
583,79532,514377,130501,canapé,-1,N/A,en cours,2023-04-08,20:49,40,sec,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-04
584,83619,525496,806468,canapé,-1,N/A,en cours,2023-02-08,9:30,50,à l'eau,petit,Aucun,élevé,La Grande-Motte,FALSE,FALSE,2023-02
585,92375,96830,420188,canapé,-1,N/A,en cours,2023-02-26,19:32,60,à l'eau,moyen,Aucun,élevé,Prades,FALSE,FALSE,2023-02
586,30830,739346,896173,canapé,-1,N/A,en cours,2023-09-30,3:21,30,sec,petit,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-09
587,19213,79823,509853,canapé,-1,N/A,en cours,2023-06-05,19:28,70,à l'eau,grand,Aucun,élevé,Blois,FALSE,FALSE,2023-06
588,43718,385598,231242,canapé,-1,N/A,en cours,2023-12-02,6:18,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-12
589,38352,883566,425849,canapé,-1,N/A,en cours,2023-05-09,15:45,40,sec,moyen,Aucun,léger,Dijon,FALSE,FALSE,2023-05
590,67299,96830,431606,canapé,-1,N/A,en cours,2023-01-21,12:36,60,sec,grand,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-01
591,82256,28350,196162,canapé,-1,N/A,en cours,2023-10-09,21:49,45,sec,moyen,Aucun,moyen,Blois,FALSE,FALSE,2023-10
592,11995,708501,6652,canapé,-1,N/A,en cours,2023-02-13,13:07,70,à l'eau,grand,Aucun,élevé,Toulon,FALSE,FALSE,2023-02
593,33404,385598,252694,canapé,-1,N/A,en cours,2023-12-05,12:11,55,à l'eau,moyen,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-12
594,60165,373196,467798,canapé,-1,N/A,en cours,2023-08-28,23:23,40,sec,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-08
595,41343,607664,273021,canapé,-1,N/A,en cours,2023-11-01,6:02,55,sec,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-11
596,98746,19731,94913,canapé,-1,N/A,en cours,2023-09-04,6:05,50,à l'eau,moyen,Aucun,léger,44000 Nantes,FALSE,FALSE,2023-09
597,72413,892155,452477,canapé,-1,N/A,en cours,2023-10-20,9:31,45,sec,moyen,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-10
598,63632,967042,62634,canapé,-1,N/A,en cours,2023-07-07,22:32,50,sec,moyen,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-07
599,66739,607664,224357,canapé,-1,N/A,en cours,2023-03-19,2:34,40,sec,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-03
600,41639,967042,526185,canapé,-1,N/A,en cours,2023-09-29,7:11,55,sec,grand,Aucun,moyen,69002 Lyon,FALSE,FALSE,2023-09
601,78358,878827,489431,canapé,-1,N/A,en cours,2023-12-27,15:06,60,sec,grand,Aucun,élevé,67000 Strasbourg,FALSE,FALSE,2023-12
602,33567,640435,725717,canapé,-1,N/A,en cours,2023-07-24,6:03,50,sec,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-07
603,22296,219252,388069,canapé,-1,N/A,en cours,2023-09-22,20:39,55,sec,grand,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-09
604,11898,676651,379339,canapé,-1,N/A,en cours,2023-02-02,12:51,45,sec,moyen,Aucun,moyen,Périgueux,FALSE,FALSE,2023-02
605,94961,852567,734074,canapé,-1,N/A,en cours,2023-01-29,15:55,50,sec,moyen,Aucun,élevé,Metz,FALSE,FALSE,2023-01
606,30140,468203,60821,canapé,-1,N/A,en cours,2023-11-21,3:24,60,sec,grand,Aucun,élevé,Bordeaux,FALSE,FALSE,2023-11
607,80415,398472,196162,canapé,-1,N/A,en cours,2023-02-19,12:54,50,à l'eau,petit,Aucun,élevé,Saint-Avold,FALSE,FALSE,2023-02
608,94469,978670,611617,canapé,-1,N/A,en cours,2023-11-27,0:35,45,à l'eau,petit,Aucun,moyen,Blois,FALSE,FALSE,2023-11
609,99676,468203,43921,canapé,-1,N/A,en cours,2023-09-22,11:31,60,sec,grand,Aucun,élevé,Rixheim,FALSE,FALSE,2023-09
610,44639,96830,673280,canapé,-1,N/A,en cours,2023-09-06,2:24,50,sec,moyen,Aucun,élevé,Annemasse,FALSE,FALSE,2023-09
611,97984,917301,966046,canapé,-1,N/A,en cours,2023-10-23,23:00,50,sec,grand,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-10
612,58198,385598,410636,canapé,-1,N/A,en cours,2023-12-05,15:23,50,à l'eau,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-12
613,13598,882373,848997,canapé,-1,N/A,en cours,2023-04-08,15:14,55,sec,grand,Aucun,moyen,Prades,FALSE,FALSE,2023-04
614,30002,676651,333144,canapé,-1,N/A,en cours,2023-02-09,16:16,40,à l'eau,petit,Aucun,léger,54000 Nancy,FALSE,FALSE,2023-02
615,97647,219252,198134,canapé,-1,N/A,en cours,2023-04-10,4:01,30,sec,petit,Aucun,léger,Le Havre,FALSE,FALSE,2023-04
616,54175,418578,517230,canapé,-1,N/A,en cours,2023-04-05,1:26,40,sec,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-04
617,27916,341893,679247,canapé,-1,N/A,en cours,2023-10-30,21:35,50,sec,moyen,Aucun,élevé,Strasbourg,FALSE,FALSE,2023-10
618,31929,818091,396538,canapé,-1,N/A,en cours,2023-09-04,20:57,45,à l'eau,petit,Aucun,moyen,Saint-Avold,FALSE,FALSE,2023-09
619,13611,984310,993160,canapé,-1,N/A,en cours,2023-05-10,2:47,40,sec,moyen,Aucun,léger,Saint-Avold,FALSE,FALSE,2023-05
841,68456,882373,791764,auto,-1,N/A,annulée,2023-08-12,14:57,75,à l'eau,Aucun,Aucun,élevé,Romans-sur-Isère,TRUE,FALSE,2023-08
842,36246,591563,688594,auto,-1,N/A,annulée,2023-02-12,4:57,75,à l'eau,Aucun,Aucun,léger,Saint-Avold,TRUE,TRUE,2023-02
843,92190,514377,353624,auto,-1,N/A,annulée,2023-08-09,4:46,75,sec,Aucun,Aucun,moyen,Rumilly,FALSE,TRUE,2023-08
844,65267,281218,496658,auto,-1,N/A,annulée,2023-09-10,12:10,55,à l'eau,Aucun,Aucun,léger,Saint-Avold,TRUE,FALSE,2023-09
845,83595,280097,994028,auto,-1,N/A,annulée,2023-09-08,22:37,85,à l'eau,Aucun,Aucun,élevé,Saint-Avold,FALSE,TRUE,2023-09
846,86310,99081,623595,auto,-1,N/A,annulée,2023-12-17,18:23,95,sec,Aucun,Aucun,élevé,Bordeaux,TRUE,TRUE,2023-12
847,16782,514459,574899,auto,-1,N/A,annulée,2023-10-12,21:08,65,à l'eau,Aucun,Aucun,moyen,Saint-Avold,TRUE,FALSE,2023-10
848,57232,739346,410636,auto,-1,N/A,annulée,2023-01-02,22:00,75,à l'eau,Aucun,Aucun,élevé,Saint-Avold,TRUE,FALSE,2023-01
